first_name,last_name,price,above_100
John,Jensen,103.28547210,true
Michelle,Robinson,224.31845360,true
Michael,Simmons,43.93832827,
Cynthia,Ortiz,178.71954970,true
Luis,Woods,183.70538100,true
Mitchell,Glover,220.61204980,true
Sarah,Thompson,117.41979810,true
Jeffrey,Macias,194.83994570,true
Brian,Drake,173.55103890,true
Julie,Brown,91.19012588,
Gregory,Hayes,55.38220689,
James,Rice,151.83050200,true
Gabriel,Jackson,200.05092920,true
Melissa,Valdez,224.65184930,true
Thomas,Mullen,207.20321530,true
Dawn,Smith,51.30087598,
Lisa,Glover,252.44077380,true
Anna,Austin,24.93407772,
Katherine,Pierce,227.41972530,true
Wayne,Keller,146.35867000,true
Steven,Morgan,11.67183166,
Zachary,Thompson,205.68084330,true
Joel,Clark,267.71328780,true
Matthew,Gutierrez,20.37578051,
Stephanie,Mcdonald,3.40420799,
Robert,Heath,140.49656920,true
Lindsey,Gonzalez,50.65802478,
Deborah,Olson,261.01523280,true
Claire,Reeves,227.82165530,true
Brandy,Watson,114.53353070,true
Jason,Wilson,175.79819290,true
Heather,Garcia,57.18282876,
Kathleen,Chavez,262.81626700,true
Samantha,Shepard,112.58483920,true
Shaun,Dougherty,269.77576350,true
Amber,Young,207.43434090,true
Jonathan,Wilkerson,168.65131300,true
Robert,Rivas,188.71333780,true
Anthony,Moore,250.68502860,true
Jeffrey,Hill,139.04956560,true
Michael,Love,240.61525120,true
Amber,Stone,175.56056920,true
Crystal,Fletcher,259.50119260,true
Amy,Roach,121.28342830,true
Christy,Gilbert,71.84900147,
Caroline,Grimes,275.30059240,true
David,Oconnell,18.82123887,
Kayla,Porter,178.08971990,true
Phillip,Stewart,87.33688942,
David,Schneider,263.09366240,true
Michael,Porter,214.87783780,true
Timothy,Jordan,135.22530020,true
Melissa,Freeman,17.89046741,
Erica,Richardson,226.58538580,true
Jeanette,Hood,43.47964630,
Douglas,Thompson,171.57406980,true
Jerry,Torres,159.57508180,true
Jason,Harmon,204.56063790,true
Donna,Dixon,174.09198630,true
Anthony,Brady,33.56976782,
Samantha,Mendoza,194.81517190,true
Stephanie,King,229.79614840,true
Sara,Carter,222.64211950,true
Alex,Clay,275.36522260,true
Ryan,Harrell,268.50477740,true
David,Garcia,212.55215720,true
Michael,Nguyen,203.97770830,true
Kathy,Leblanc,159.26075250,true
Austin,Andrade,114.81542410,true
William,Floyd,212.14891940,true
Angela,Hayden,167.24461720,true
Renee,Hodges,283.64283670,true
Andrea,Ray,156.34663310,true
Samantha,Miller,151.42703310,true
Adrienne,Tucker,231.04097600,true
Johnny,Lee,226.58121460,true
Jeffrey,Walter,219.20377250,true
Anthony,Rivera,163.09945820,true
Mary,Whitehead,31.39642351,
Robert,Williams,51.21438032,
Judy,Johnson,36.17274062,
Janet,Kelly,137.23695660,true
Angie,Meyers,6.16160036,
Sandra,Lewis,282.63543710,true
Kim,Brady,284.91397730,true
Sandra,Houston,41.29672973,
Kimberly,Fox,237.79315750,true
James,Daniel,235.94215500,true
Sandra,Ortiz,14.37014646,
Jason,Perez,164.29009700,true
Nicole,Perry,276.63508390,true
Jonathan,Barnes,258.08526300,true
Laura,Sanford,98.85035771,
Joseph,Bryant,46.64322480,
Stephanie,Thompson,6.11099988,
Angela,Smith,247.30965690,true
Brenda,Cummings,170.64808190,true
Daniel,Arnold,38.56789628,
Kristin,Novak,240.97870140,true
Thomas,Williams,28.59389716,
Robert,Briggs,146.14245260,true
Keith,Craig,32.36689326,
Leslie,Lambert,4.35867400,
Sergio,Zuniga,88.29732122,
Joy,Aguilar,87.70920938,
Gerald,White,25.86809775,
Robert,Velasquez,166.74151960,true
Nicole,Knight,253.56292540,true
Michael,Garcia,77.59266200,
Tyler,Aguilar,189.42401880,true
Jennifer,Cox,214.08399140,true
Patrick,Craig,109.77742530,true
William,Davis,230.67279850,true
Jessica,Silva,51.54011885,
Lauren,Orozco,148.43624350,true
Destiny,Johns,29.87592516,
Kimberly,Davis,191.02020390,true
Andrea,Collins,120.35927010,true
James,Tate,243.28861730,true
Kimberly,Schneider,225.62114110,true
Jennifer,Smith,238.52775970,true
Jonathan,Davis,99.92432545,
Michelle,Ortega,4.45181719,
Stacey,Walker,252.65495520,true
Robert,Thomas,289.94931050,true
Adrian,Cochran,240.25039000,true
Christian,Mcintosh,282.45624360,true
Deanna,Torres,168.74778000,true
Lisa,Lucero,102.07893440,true
Nicole,Francis,97.31872667,
Deborah,Miller,35.56153583,
Karen,Boyd,168.92214560,true
Danielle,Johnson,294.53263490,true
James,Hawkins,283.30121030,true
Sarah,Chapman,244.25981250,true
Suzanne,Medina,44.77447505,
Jennifer,Glass,38.76661087,
Stacy,Willis,264.75333470,true
Anna,Mendoza,136.96293460,true
Danielle,Cain,65.54956096,
Carla,Jones,48.46000784,
Jennifer,Davis,72.76952456,
Matthew,Diaz,82.23430227,
Julie,Leon,244.66081870,true
Evan,Page,278.46639390,true
Matthew,Valdez,258.03957330,true
Jared,Myers,219.04527750,true
Jason,Davis,115.02074050,true
William,Valdez,89.02384223,
April,Owen,50.42365048,
Mark,Bridges,175.23770360,true
Andrew,Rivera,135.46274680,true
Scott,Martinez,152.41209710,true
Christopher,Lloyd,71.43232101,
Denise,York,254.75957580,true
Susan,Hartman,188.69051780,true
Tonya,Reed,149.72231240,true
Michael,Wilkinson,196.73785950,true
Richard,Reyes,210.22813130,true
Evan,Russell,149.70748980,true
Evan,Smith,37.52689329,
Victoria,Jones,96.09334955,
Cheryl,Moore,141.88866560,true
Joshua,Pittman,178.59092170,true
Mary,Cooper,215.57556050,true
Jessica,Delgado,278.98942910,true
Brian,Pearson,112.25063500,true
Kathryn,Lamb,159.20216710,true
Jordan,Cruz,147.79979870,true
Edward,Brooks,17.23870373,
Brent,Castaneda,30.42960613,
Brenda,Wright,144.71832830,true
Samuel,Dyer,94.10988372,
Brian,Bryant,18.27670854,
Kimberly,Wood,210.99661090,true
Brittany,Garcia,81.57859097,
Trevor,Byrd,207.25882910,true
Larry,Herrera,148.82529980,true
Joseph,Owens,177.45542900,true
Gregory,Peters,140.16405270,true
Miss,Amber,282.10554490,true
Jason,Malone,23.14933090,
Jordan,Pugh,159.51318420,true
Daniel,Welch,262.02820470,true
Tiffany,Marquez,223.24423660,true
Christopher,Smith,173.38546150,true
Johnathan,Weeks,227.74432180,true
Jeffrey,Thompson,221.77028640,true
William,Ward,163.68994320,true
Kristin,Bauer,230.89682610,true
Maria,Johnson,294.91022140,true
Carlos,Adams,18.00927776,
Matthew,Salazar,210.48226990,true
Colleen,Garner,107.39539520,true
Nicole,Miller,184.26017310,true
Nancy,Frazier,55.78072503,
Martin,Morris,121.63373350,true
Robin,Jones,84.96359616,
Natasha,Martinez,49.64785747,
Jonathan,Terrell,273.71675670,true
Jeffrey,Marshall,134.00909330,true
Kelly,Smith,188.92529810,true
Heidi,Vazquez,220.91762710,true
Charles,Powell,144.28432310,true
Sarah,George,42.51649273,
Erik,Reynolds,58.76426575,
Jamie,Barker,123.73119170,true
Samantha,Jimenez,94.37265630,
Lisa,Crawford,211.06060390,true
Andrew,Carter,117.27390460,true
Suzanne,Goodwin,1.60975266,
Amanda,Navarro,177.68320820,true
Michelle,Jones,45.85617618,
Leah,Perez,178.36566250,true
Brian,Powell,273.51022100,true
Jeffrey,Santos,180.32765110,true
Michael,Holland,53.80089550,
Elizabeth,Cardenas,236.03410150,true
Theodore,Roberts,201.68996450,true
Katrina,Zamora,232.65316540,true
Elizabeth,Garcia,17.67269032,
Julie,Johnson,201.41639000,true
Shelby,Jackson,287.43892320,true
Krystal,Boyle,270.83162520,true
Laura,Sandoval,161.37589540,true
Garrett,Clark,159.77772090,true
Jeremy,Anderson,122.56910080,true
Charles,Gonzalez,283.72969070,true
Christina,Brown,45.04038062,
Madison,Dunn,86.98702768,
George,Barry,218.99807420,true
Nicholas,Caldwell,107.39207120,true
Michael,Green,230.11018040,true
Brian,Wyatt,87.79995808,
Jason,Medina,265.70724210,true
Ashley,Solis,41.98196192,
Sarah,French,58.79671812,
Stephanie,White,94.11128367,
Ryan,Garcia,287.74664670,true
Joseph,Bartlett,165.03138960,true
Joshua,Miller,192.42504620,true
Cory,Cummings,145.70028240,true
Megan,Anderson,136.47418400,true
Jennifer,Nguyen,69.21047240,
Pamela,Hughes,298.91599060,true
Tiffany,Scott,294.10604580,true
Eric,Williams,252.24820540,true
Maurice,Stewart,224.81207400,true
Michael,Kelly,282.10577330,true
Bruce,Smith,128.68592530,true
Elizabeth,Conner,135.39736090,true
John,Drake,70.89854013,
Bethany,Acosta,52.07182274,
Stanley,Conway,254.51113160,true
Christine,Campbell,164.91578240,true
Carolyn,Estrada,132.33588740,true
Michael,Wilson,91.81086195,
Elizabeth,Cooper,132.69765450,true
Tonya,Moore,175.89397240,true
Alexandra,Woods,270.81754540,true
Heather,Bonilla,6.57439798,
Yolanda,Petty,227.64286420,true
Matthew,Wilson,159.96568760,true
Justin,Hamilton,156.87192730,true
Jordan,Brown,195.45173080,true
Sharon,Hill,95.45118376,
Michael,Anderson,211.46035630,true
David,Roberson,94.66308704,
Jacob,Burns,78.06882657,
Lauren,Guzman,176.37882580,true
Joseph,Davis,126.77811510,true
Kevin,Pope,49.91414175,
William,Vargas,31.70748391,
Daniel,Garcia,133.34601520,true
Timothy,Evans,50.80808723,
Brian,Vega,266.22388810,true
Jacob,Mcdonald,284.02393520,true
Kathleen,Harris,298.51618000,true
Robert,Mcconnell,241.37899600,true
Julie,Hall,154.46594460,true
James,Lopez,226.19206910,true
Tracy,Williams,65.98125866,
Gina,Zimmerman,204.61755930,true
Emily,Oneal,85.28995681,
Sarah,Hernandez,234.57377000,true
David,Jones,234.62060520,true
Paula,Hill,63.64909293,
David,Morrow,287.94277540,true
Lisa,White,111.71099760,true
James,Patrick,222.91160220,true
Kirk,Donaldson,201.92103610,true
Joshua,Farrell,265.03391640,true
Kathryn,Parker,293.38349740,true
Tracy,Elliott,204.04643760,true
Joshua,Green,294.82454100,true
Tara,Jones,204.00046060,true
Sean,Sullivan,7.92936954,
Jessica,Castillo,269.01464100,true
Evan,Pruitt,26.96204098,
Thomas,Garza,8.70446920,
Michael,Harvey,200.66049550,true
Edward,Ramos,67.66849871,
Karen,Shaw,206.01485820,true
Joanne,Foster,253.60355320,true
Andrew,Fisher,113.94393200,true
John,Gonzales,68.48675150,
Christine,Cohen,73.86255455,
Grace,Olson,110.70572110,true
Daniel,Gutierrez,226.18997330,true
Sarah,Joseph,231.12255510,true
Jennifer,Scott,248.74292340,true
Stephen,Little,170.07910580,true
Matthew,Garcia,129.77399020,true
Abigail,Fritz,59.49004263,
John,Todd,232.41150260,true
Martha,Williams,28.71025876,
Kimberly,Peters,104.87593940,true
Robert,Donaldson,202.53338810,true
Matthew,Smith,139.13567400,true
Leslie,Taylor,270.78747930,true
Antonio,Hancock,19.19014636,
Eric,Williams,187.44512530,true
Patricia,Hall,212.11013660,true
Christian,Lopez,288.04723580,true
Timothy,Scott,188.69201460,true
Jessica,James,121.24320510,true
Stephanie,Sandoval,20.56755315,
George,Williams,210.73164740,true
Jessica,Larsen,125.54118210,true
Francisco,Holland,210.51417610,true
Donna,Morrow,12.40253227,
Ashley,Browning,190.60626090,true
Beth,Rivera,204.16346810,true
Catherine,Morris,187.04211790,true
Amy,Smith,65.62676654,
Jennifer,Jenkins,200.88173060,true
William,Serrano,18.99343957,
Matthew,Deleon,129.37218040,true
Rhonda,Marshall,67.36839823,
Alexa,Bond,143.64577600,true
Sarah,Soto,168.38714400,true
Sean,Harris,40.13603389,
Edward,Smith,180.50299960,true
Lori,Allen,266.31147160,true
Charles,Kelly,182.34076820,true
Jerry,Bennett,43.79849172,
Justin,Beck,220.76403130,true
Jonathan,Villa,274.57073890,true
Alexander,Castro,168.72497640,true
Andrea,Russell,29.06409425,
Cindy,Jackson,116.94061960,true
Kristina,Hogan,99.18899100,
Kimberly,Harris,156.36679410,true
Melissa,Le,281.15173710,true
Scott,Williams,297.91904650,true
Thomas,Thomas,262.06769770,true
Dylan,Hernandez,254.78071500,true
Wendy,Giles,127.39795280,true
John,Vazquez,33.21264170,
Jessica,Wilson,198.95109810,true
Daniel,Le,256.36168830,true
John,Torres,41.39498289,
James,Hall,126.30196330,true
Michele,Jones,290.81469720,true
Melissa,Perez,87.34573823,
Rachel,Goodwin,243.20949900,true
Kimberly,Owens,233.22706280,true
Omar,Wilcox,89.18457120,
Tiffany,Cannon,62.51442221,
Matthew,Snyder,236.38024260,true
Morgan,Malone,2.47743971,
Ronald,Mendez,261.96265860,true
Brian,Butler,112.76877310,true
Rachel,Rogers,51.44611646,
Kyle,Murphy,206.79712800,true
John,Adams,48.97508074,
Charles,Walter,186.09995990,true
Jessica,Reid,210.74310310,true
Michelle,Garcia,137.92566450,true
Todd,Brady,175.89745600,true
Carolyn,Gomez,238.48593030,true
Matthew,Bailey,63.08805582,
Matthew,Davis,268.97521030,true
Tamara,Smith,265.03712010,true
Jessica,Whitaker,175.65677610,true
Lynn,Kaufman,115.29795710,true
Kristin,Edwards,211.57540070,true
Eduardo,Patrick,106.36904150,true
Matthew,Duncan,295.43790830,true
Marcia,Ramos,265.67107220,true
Jesse,Chambers,171.12003210,true
Paul,Hill,182.08332050,true
Kristen,Kirk,125.59343150,true
Gina,Henderson,255.50108700,true
Jesse,Wright,122.44651860,true
Christina,Gibbs,191.68034670,true
Jacqueline,Miller,127.79222850,true
Tracy,Lopez,228.87166550,true
Victoria,Jones,27.69610846,
Gabriel,Rose,171.86011790,true
Melanie,Perry,80.12598845,
Alison,Valdez,298.90734620,true
Benjamin,Coleman,266.78331400,true
Alex,Baker,287.00002880,true
Peter,Alexander,176.29092740,true
Katie,Chang,1.78301982,
Victoria,Stafford,88.31350124,
Tyler,Lopez,22.31986493,
Heather,Downs,299.87748900,true
Ruth,Carrillo,160.38051940,true
Ronald,Shaffer,268.02561520,true
Jacob,Stephenson,32.66060701,
Samantha,Johnson,210.46754940,true
Carlos,Washington,91.08006463,
Stephanie,Burnett,288.49989070,true
Curtis,Flynn,14.67965922,
Donna,Hancock,209.02286440,true
Thomas,Perez,257.74024960,true
Courtney,Hudson,67.19182338,
Sheri,Kline,134.54482840,true
Jeff,Baker,114.35969120,true
Sylvia,Sexton,47.31973780,
David,Jordan,157.15899140,true
Todd,Ward,23.34203366,
William,Powell,59.31805853,
Kenneth,Martin,95.53949038,
Andrew,Cox,11.08305501,
Louis,Blanchard,286.23357230,true
Victoria,Higgins,198.72310070,true
Kaylee,Berry,223.86899980,true
Elizabeth,Duncan,186.45206060,true
Bryan,Price,62.80149966,
Robert,Johnson,58.51760620,
Stephanie,Molina,221.55931400,true
Justin,Griffin,269.05072540,true
Jennifer,Novak,119.65019690,true
James,Smith,264.72650390,true
Lisa,Meyers,36.24272506,
Gary,Thompson,246.72362200,true
Rachel,Maxwell,16.23735266,
Michael,Warren,205.97328110,true
Amanda,Alexander,288.04026680,true
Thomas,Brown,94.86295432,
Melissa,Perez,8.90270837,
Amy,Johnson,113.43594900,true
Devin,Lewis,295.75436560,true
Jacob,Hogan,293.04599970,true
Zachary,Russo,35.71760127,
Shannon,Thomas,43.06552432,
Joshua,Perez,209.13479230,true
Joshua,Jimenez,200.47737150,true
Teresa,Harris,169.25519130,true
Courtney,Morse,189.27234240,true
Jeffrey,Murray,135.76510340,true
Kayla,Mcintyre,18.02537214,
Marvin,Williams,166.93446680,true
Robert,Chang,231.57037510,true
Briana,Johnson,135.97190300,true
Joe,Bishop,172.81811440,true
Terri,Herring,17.81086158,
Jean,Young,61.48897998,
Carla,Jackson,270.23515290,true
Tara,Chavez,205.75261230,true
Jeffrey,Ware,259.17795580,true
Barry,Randolph,131.55678980,true
Eric,Hoffman,74.67573983,
Jacqueline,Walters,50.60985771,
William,Miller,179.76765990,true
Daniel,Perez,184.43182220,true
Kimberly,Larson,146.68878680,true
Brian,Finley,278.50430930,true
Kristin,Wagner,126.67350300,true
Kelly,Hayden,10.42459329,
Jessica,Dixon,212.78311910,true
Kathleen,Rodriguez,140.17037870,true
Tyler,Johnson,109.79169510,true
Nicholas,Joseph,40.99606439,
Wendy,Grant,115.12061320,true
David,Burton,32.03095178,
Luke,Carpenter,164.25198610,true
Jesse,Johnson,224.96679020,true
Marcus,Sims,43.37585380,
Katherine,Daniels,264.45295980,true
Cynthia,Smith,119.42624790,true
Angela,Nichols,272.54588240,true
Mallory,Jenkins,254.81487480,true
Nicole,Shea,107.01205130,true
James,Clark,17.53058053,
Brandon,Valdez,250.56375830,true
Anthony,Mitchell,112.71689710,true
Stephanie,Gutierrez,259.03665090,true
Charles,Clarke,50.93032053,
Alexander,Hamilton,254.28033270,true
Jerry,Daniels,204.21569850,true
Casey,Baker,296.93957930,true
Shirley,Nguyen,9.01166532,
Jesse,Brown,247.32823180,true
Valerie,Owens,238.10371410,true
Alicia,Sharp,243.62292900,true
Sherry,Jensen,13.83951571,
William,Garcia,258.18090890,true
Barbara,Freeman,141.89053400,true
Rebecca,Zimmerman,293.37327200,true
Patricia,Velasquez,249.94792460,true
Ronnie,Clark,272.90865900,true
Timothy,Rose,65.74326968,
Joshua,Ramirez,64.54997394,
Joseph,Dawson,111.01713840,true
Robert,Rios,87.31797988,
Karen,Mitchell,277.25115430,true
Patrick,Greene,7.25943612,
Matthew,Nelson,295.31468870,true
Melissa,Smith,70.04282129,
Amy,Johnson,78.26892103,
Edgar,Ellis,208.67770410,true
Olivia,Rivera,104.80949510,true
Kelly,Leblanc,40.20849552,
Jennifer,Anderson,17.90633335,
Tammy,Clark,125.06722170,true
Jennifer,Marquez,21.63604687,
Cory,Silva,36.24541189,
Mackenzie,Moon,264.92689020,true
Larry,Wade,126.30496760,true
Diana,Shaffer,37.50406255,
Stephen,Smith,168.18952940,true
Kendra,White,265.10855870,true
Lindsey,Williamson,280.39539740,true
Wanda,Hale,106.09979850,true
Jillian,Davies,10.64366962,
Douglas,Thomas,119.03826070,true
Jennifer,Davis,153.05265380,true
George,Holmes,44.38614111,
Marissa,Webster,105.43782410,true
Anna,Boyle,80.47552199,
Paul,Gillespie,174.68157350,true
Autumn,Johnston,132.78034400,true
Tracey,Norton,118.02253310,true
Amy,Flynn,128.67397980,true
Melissa,Davis,72.58977535,
Vincent,Mitchell,78.43990466,
Gregory,Martin,144.69157520,true
Robert,Coffey,117.32056330,true
Melissa,Montgomery,101.48455340,true
Krystal,Cunningham,296.53606200,true
Scott,Lee,163.48785080,true
James,Murray,28.59025756,
Hunter,Stokes,3.58274228,
Jasmine,Austin,33.90382995,
Grant,Summers,51.78034157,
Sarah,Spencer,271.60236760,true
Brianna,Lewis,192.61767600,true
Rhonda,Martin,145.64555530,true
Dennis,Lawrence,161.35842940,true
Michael,Stewart,245.44009870,true
William,Wilkins,22.90555849,
Rebecca,Jimenez,142.59073700,true
Kathleen,Roman,15.10135967,
Billy,Smith,22.53181535,
Nicole,James,101.91384600,true
Allison,Holt,12.79901020,
Amanda,Johnson,19.17461281,
Michael,Spencer,171.89094600,true
Brandi,King,30.05366744,
Alexander,King,23.47063099,
Nicole,Sampson,207.63851480,true
Savannah,Bell,22.05563858,
Jessica,Harris,103.70310990,true
Lauren,Gallagher,266.21560200,true
Jack,Townsend,93.27791862,
Jamie,Nguyen,228.99533280,true
Ann,Price,266.32300100,true
Michael,Rodriguez,224.04529510,true
Heather,Davidson,219.83378550,true
Marie,Green,146.64067530,true
Lori,Tapia,147.34227890,true
Kayla,Alvarado,127.24104250,true
Susan,Crosby,200.36529120,true
Nathan,Harris,163.87310270,true
Michael,Daniel,4.58228844,
Ashley,Jones,53.14943439,
John,Wright,91.35592502,
Melissa,Jordan,294.21541330,true
Carrie,Jackson,232.67681050,true
Rebecca,Anderson,183.17024240,true
Paul,Powell,105.11621690,true
Shawn,Baxter,81.03527984,
Sarah,Wright,141.01017930,true
Kimberly,Romero,235.62408400,true
Matthew,Washington,186.50448370,true
Kirk,Hayden,148.25017950,true
Traci,Kelley,41.56298339,
Isabella,Chen,129.69210720,true
Melanie,Salazar,292.84610550,true
Stephanie,Lewis,76.43122945,
Christopher,Hensley,249.15565580,true
Terry,Vincent,242.98590010,true
Jason,Alvarado,95.92027624,
Michelle,Evans,257.23730340,true
Dennis,Benitez,87.11980487,
Troy,Garcia,181.40546340,true
Albert,Davila,113.21098220,true
Candice,Rivera,42.88132073,
Cole,Edwards,244.07792450,true
Danielle,Johnson,31.63041433,
Justin,Ramirez,146.34649350,true
Elizabeth,Griffith,205.77837820,true
Kristin,Clay,260.34746820,true
Joseph,White,65.20753493,
Marissa,Holmes,59.40240228,
Michelle,Hamilton,91.62237167,
Christopher,Alvarez,126.02526400,true
Craig,Hogan,136.71269380,true
Melissa,Castillo,281.16080760,true
Maria,Williams,10.21292614,
Vanessa,Thomas,20.58084145,
Gary,Obrien,53.39582051,
Melissa,Holt,252.28184380,true
Eric,Valenzuela,176.52775000,true
Anthony,Hardy,4.90272550,
Karen,Johnson,49.41029242,
Richard,Hunt,249.75119970,true
Karen,Robertson,1.71096753,
Adam,Jones,56.93252133,
Jonathan,Fuller,14.71921636,
Jason,Harris,151.43058550,true
Danielle,Hill,179.84540010,true
Seth,Freeman,224.55263360,true
Joseph,Davis,97.09676869,
Sonya,Reyes,209.98553080,true
Michael,Castro,243.17863080,true
Jonathan,Collins,101.46206760,true
Eric,Hayes,279.97329490,true
Eric,Moore,77.42058760,
Veronica,Estes,270.82325160,true
Timothy,Aguilar,133.11355320,true
Taylor,Hunt,138.20421270,true
Michael,Clarke,128.95323570,true
Cheryl,Morse,275.76127460,true
Jose,Page,184.05891900,true
Matthew,Kramer,265.39177880,true
Regina,Barrera,185.21341450,true
Sean,George,53.76304189,
Cody,Hernandez,180.92659910,true
Hunter,Smith,175.21815250,true
Andrea,Burke,256.30263050,true
Elizabeth,Patterson,290.11297250,true
Austin,Rhodes,158.11824720,true
Maurice,Thompson,224.12654220,true
Richard,Martinez,86.96423972,
Brian,Hernandez,42.67025555,
Samantha,Shields,149.89521750,true
Joseph,Walker,282.04940420,true
Tracy,Hernandez,215.05960810,true
Vicki,Fox,41.51250582,
Louis,Campos,277.90625850,true
Justin,Scott,208.06600640,true
Megan,Vaughn,289.95641060,true
Mary,Hughes,15.21373926,
Anita,Fleming,58.24742383,
Alyssa,Melendez,273.65931940,true
Joshua,Foster,253.40938330,true
Lisa,Smith,203.96113810,true
Kathy,Lee,265.44630400,true
Bethany,Park,233.68916670,true
Joshua,Butler,239.82138790,true
Danielle,Potter,204.53853620,true
Kenneth,Robinson,152.78407450,true
Eric,Pineda,111.04793150,true
James,Dorsey,68.90463624,
Michael,Miller,129.60494750,true
Danielle,Martinez,45.94938674,
Gary,Young,212.29823720,true
Lisa,Decker,275.71588480,true
Kayla,Randolph,232.82202150,true
Peggy,Thompson,124.46647520,true
Alex,Cooper,170.20533600,true
Joanne,Wilson,229.61367230,true
Maria,Adams,141.71286650,true
Julie,Horton,276.58162470,true
Jeffrey,Galvan,210.50619150,true
Christopher,Johnson,268.63027000,true
Jennifer,Arias,59.59468056,
Jocelyn,Bell,84.95454821,
Eric,Brown,133.40072250,true
Devon,Wright,29.21576875,
Rodney,Robles,158.98389230,true
Kara,Austin,271.46725610,true
Jeffrey,Tanner,203.74331260,true
Shaun,Nunez,153.19876640,true
Daniel,Mccall,143.27150300,true
Frank,Owen,233.20153740,true
Beth,Johnson,128.79235760,true
Joshua,Clark,190.91136680,true
Gary,Jones,52.31662470,
Nancy,Brown,115.95840520,true
Megan,Roach,18.68239346,
Lucas,Ross,221.12694630,true
Jerry,Tucker,29.95199198,
Timothy,Robles,76.08225475,
Christopher,Goodwin,78.12233209,
Philip,Wilson,22.84313160,
Carrie,Davis,295.04813150,true
Michael,Daniel,229.95157700,true
Bryan,Valenzuela,236.14937960,true
Robin,Garner,79.14737521,
Angel,Thompson,284.73020140,true
Christopher,Morgan,216.01314020,true
Brittany,Walker,163.11077370,true
Shelby,Mann,110.90218520,true
Jodi,Wells,44.01734436,
Terri,Gibson,92.36081224,
Vanessa,Hernandez,105.25344990,true
Maria,Russell,114.14527080,true
Stacy,Moses,126.65047030,true
Amanda,Schneider,288.47169400,true
Catherine,Lopez,182.01712440,true
Amanda,White,12.31889758,
Karina,Spencer,128.14900230,true
Deborah,Warren,139.76750220,true
Erica,Dixon,168.60315660,true
Barbara,Gray,140.74666650,true
Deanna,Watson,264.54119860,true
Michael,Cox,136.78648330,true
Amy,Myers,92.16016851,
Patrick,Hunter,170.41345150,true
Marvin,Murphy,212.41525040,true
Janice,Graves,223.70376820,true
Brooke,Pierce,171.93830850,true
Adam,Wells,280.26024170,true
Amanda,Atkins,283.42684950,true
Gary,Ruiz,132.50482300,true
Tina,Wallace,72.91326395,
Casey,Oconnell,16.79606077,
Nancy,Mendoza,281.38902950,true
Luis,Nguyen,34.19827441,
William,Graves,111.50164220,true
Sean,Brennan,269.22866680,true
Matthew,Sellers,53.50349547,
Dorothy,Bradley,199.45960300,true
Haley,Flores,252.29140620,true
Melissa,Johnson,32.70467677,
Samuel,Tran,199.88641460,true
Amanda,Patterson,49.03325819,
Albert,Roach,183.37430110,true
Jamie,Huffman,36.83993962,
James,Hamilton,265.63021030,true
Joseph,Bird,18.06044758,
Sarah,Contreras,141.41414170,true
Joshua,House,65.77031576,
Tamara,Molina,255.25356640,true
Max,Maxwell,240.04430140,true
Jason,Daniels,269.63659820,true
Jordan,Coleman,250.09741840,true
Jasmine,Jones,33.93281405,
Jessica,Garcia,231.88030860,true
Aaron,George,138.81270800,true
Chelsey,Anderson,41.35053236,
Rebecca,Perez,146.23138840,true
Duane,Thompson,75.06433497,
Curtis,Clayton,138.05633710,true
George,Gonzalez,221.57379860,true
Casey,Ford,94.18806784,
Margaret,Johnston,61.24599434,
Eric,Mcclure,238.87753550,true
Nathan,Taylor,4.82033408,
Kayla,Parker,222.36007660,true
Doris,Obrien,206.94932210,true
Brooke,Taylor,34.74615015,
Kathryn,Garrett,266.18850380,true
John,Cruz,205.14066520,true
Christina,Cannon,98.59414740,
Susan,Lewis,269.33236620,true
Pamela,Sanchez,193.77807830,true
Stacey,Wiley,200.39042960,true
Melissa,Johnson,201.45094840,true
Lori,Morris,38.04760940,
Daniel,Soto,225.16214020,true
Karl,Davis,92.08925112,
Lisa,Graves,122.85641180,true
Eric,Ray,178.34408500,true
Mark,Garcia,229.24702770,true
Allison,Alvarez,275.30246140,true
Rachel,Williams,44.81715456,
Linda,Mitchell,47.44468727,
David,Shelton,158.70848130,true
Vanessa,Long,121.74497300,true
Misty,Martin,176.93100690,true
Daniel,Gregory,132.89104930,true
Mitchell,Jones,253.97168030,true
Dawn,Scott,246.03613100,true
Emily,Horn,287.46665230,true
Catherine,George,14.61491995,
Hunter,Carlson,218.09776010,true
Thomas,Baldwin,275.41455940,true
Amy,Sellers,91.87350268,
Alicia,Clark,241.58591550,true
Sara,Lewis,158.86384900,true
Ashley,Lopez,77.89293291,
Terry,Alvarado,161.94981780,true
Danielle,Sandoval,83.13645641,
Jesse,Jones,214.80296160,true
Lisa,Hess,133.20379160,true
Christina,Mason,284.48638670,true
Mary,Bell,32.08889594,
Martin,Ramirez,1.10921244,
Stacy,Smith,161.82606350,true
Carla,Rodriguez,113.14544810,true
Johnny,Stout,134.00223600,true
Jennifer,Rodriguez,256.01544810,true
Michelle,Thompson,196.67546050,true
Lisa,Lyons,148.95597850,true
Michael,Coleman,262.20907630,true
Lindsey,Williams,99.95620763,
Karen,Hoffman,186.10461530,true
Jenny,Jones,189.55771040,true
Steven,Knight,282.99576100,true
Michael,Franklin,116.87425710,true
Mason,Ross,235.55492360,true
Terry,Levine,151.52207140,true
Catherine,Fletcher,36.59268024,
Deanna,Jones,196.94060690,true
